
Spring,2016,AUSTIN SUDBURY, Tepper School of Business,70422,MANAGERIAL ACCOUNTNG,A,Lect,14,29,48%,8.21,4.71,4.64,4.71,4.36,4.93,4.92,4.93,4.71,4.71

Spring,2016,TIM CUNNINGHAM, Tepper School of Business,70425,ENTRPRSHP CRTV INDSR,A,Lect,10,17,59%,8.10,4.00,2.40,2.70,3.20,3.70,3.10,3.70,3.00,3.20

Spring,2016,JING LI, Tepper School of Business,70428,FINANCL STATMNT ANAL,A,Lect,11,30,37%,7.45,4.09,3.91,3.91,4.18,4.09,3.73,4.45,3.82,3.82

Spring,2016,JOHN OBRIEN, Tepper School of Business,70429,ACCTNG FINANC INSTS,W,Lect,5,6,83%,5.60,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,MILTON COFIELD, Tepper School of Business,70430,INTERNATNL MGMNT,A,Lect,15,26,58%,8.80,4.07,3.27,3.53,3.80,3.87,3.87,4.13,3.80,3.60

Spring,2016,SIRBU, M.  (co-taught), Tepper School of Business,70438,COMMERCLZN & INNOVTN,A,Lect,7,11,64%,6.71,3.14,3.29,3.71,2.14,3.43,3.71,3.71,3.14,3.14

Spring,2016,IMAM, R.  (co-taught), Tepper School of Business,70438,COMMERCLZN & INNOVTN,A,Lect,7,11,64%,7.57,5.00,4.71,4.86,4.43,4.86,4.86,4.71,4.86,4.71

Spring,2016,DAVID LAMONT, Tepper School of Business,70440,CORPORATE STRATEGY,A,Lect,17,22,77%,5.94,4.76,4.88,4.76,4.71,4.71,4.76,4.88,4.76,4.71

Spring,2016,PARAM SINGH, Tepper School of Business,70443,DGTL MKTG SCL MD STG,A,Lect,9,22,41%,6.67,4.00,4.11,4.22,4.11,4.67,4.22,4.56,4.22,4.11

Spring,2016,SIDNEY THOMAS EMERSON, Tepper School of Business,70448,CEO PERSPECTIVE,W,Lect,8,15,53%,6.13,4.13,3.75,3.88,3.88,4.38,4.25,4.50,4.00,3.75

Spring,2016,AJIT SHARMA, Tepper School of Business,70451,MANGEMNT INFRMT SYST,A,Lect,22,35,63%,5.14,4.81,4.24,4.30,4.50,4.64,4.43,4.95,4.41,4.18

Spring,2016,AJIT SHARMA, Tepper School of Business,70451,MANGEMNT INFRMT SYST,B,Lect,55,72,76%,5.87,4.60,3.84,3.95,4.29,4.42,3.91,4.87,3.82,3.71

Spring,2016,TRIDAS MUKHOPADHYAY, Tepper School of Business,70451,MANGEMNT INFRMT SYST,W,Lect,26,34,76%,8.00,4.54,4.23,4.12,4.15,4.00,4.38,4.96,4.12,3.85

Spring,2016,AJIT SHARMA, Tepper School of Business,70453,BUS TECH FOR CONSLTG,A,Lect,6,13,46%,4.50,4.50,3.17,3.33,3.67,4.17,3.50,4.83,3.50,3.50

Spring,2016,MAHER HAKIM, Tepper School of Business,70453,BUS TECH FOR CONSLTG,W,Lect,3,5,60%,15.33,5.00,5.00,4.67,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,WOLFGANG GATTERBAUER, Tepper School of Business,70455,MODRN DATA MANGEMNT,A,Lect,32,36,89%,9.45,4.66,4.42,4.50,4.19,4.56,4.38,4.56,4.22,4.27

Spring,2016,ZELEALEM YILMA, Tepper School of Business,70460,MATH MDLS FR CNSLTNG,W,Lect,3,4,75%,10.00,4.67,5.00,5.00,5.00,5.00,5.00,5.00,4.33,5.00

Spring,2016,MOHAMMAD DELASAY SORKHAB, Tepper School of Business,70462,STOCHASTIC MODLG SIM,A,Lect,10,11,91%,8.00,4.90,4.90,4.80,4.80,4.90,4.60,4.90,4.90,4.80

Spring,2016,CHRISTIAN TJANDRAATMADJA, Tepper School of Business,70471,SUPPLY CHAIN MGMT,A,Lect,20,27,74%,8.95,4.35,4.25,4.20,4.00,4.30,4.05,4.60,3.90,3.90

Spring,2016,SHAM KEKRE, Tepper School of Business,70471,SUPPLY CHAIN MGMT,W,Lect,7,9,78%,10.29,4.86,4.86,5.00,4.86,4.86,5.00,5.00,5.00,5.00

Spring,2016,LLOYD CORDER, Tepper School of Business,70480,INTERNTNL MARKETING,A,Lect,4,14,29%,8.75,5.00,4.50,5.00,4.75,4.75,4.50,5.00,4.75,4.50

Spring,2016,EMIN CIVI, Tepper School of Business,70480,INTERNTNL MARKETING,W,Lect,14,23,61%,9.92,4.86,4.57,4.64,4.36,4.92,4.71,5.00,4.57,4.64

Spring,2016,PETER STUETTGEN, Tepper School of Business,70481,MARKETING RESEARCH,W,Lect,12,12,100%,11.09,5.00,4.83,4.75,4.92,4.83,5.00,4.83,5.00,4.83

Spring,2016,MELISSA MURPHY, Tepper School of Business,70483,ADVRTS & MARKET COMM,A,Lect,9,12,75%,5.67,5.00,4.78,5.00,4.89,5.00,5.00,5.00,5.00,5.00

Spring,2016,PETER STUETTGEN, Tepper School of Business,70486,PRICING,W,Lect,4,4,100%,8.75,5.00,4.75,4.75,4.75,4.75,5.00,5.00,5.00,5.00

Spring,2016,MICHAEL SMITH, Tepper School of Business,70488,MARKTNG DIGITL MEDIA,A4,Lect,13,14,93%,6.62,5.00,4.50,4.85,4.69,4.92,4.85,4.92,5.00,4.69

Spring,2016,MUHAMMAD FAROOQI, Tepper School of Business,70491,RESPONSIBLE FINANCE,W,Lect,11,14,79%,8.09,4.82,4.82,4.73,4.82,4.73,4.73,4.82,4.73,4.73

Spring,2016,MUHAMMAD FAROOQI, Tepper School of Business,70492,INVESTMENT ANALYSIS,W,Lect,5,8,63%,8.60,5.00,4.80,4.80,4.60,4.80,5.00,5.00,4.80,4.75

Spring,2016,OBRIEN, J.  (co-taught), Tepper School of Business,70494,MRKTS: ANOM & EFCNCY,W,Lect,3,5,60%,10.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,FAROOQI, M.  (co-taught), Tepper School of Business,70494,MRKTS: ANOM & EFCNCY,W,Lect,3,5,60%,10.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,WILLIAM WALLER, Tepper School of Business,70495,CORPORATE FINANCE,A,Lect,22,27,81%,8.32,4.64,4.73,4.73,4.59,4.73,4.55,4.86,4.45,4.33

Spring,2016,WILLIAM WALLER, Tepper School of Business,70495,CORPORATE FINANCE,B,Lect,35,42,83%,11.39,4.17,3.97,3.97,3.66,4.03,3.79,4.49,3.80,3.74

Spring,2016,MUHAMMAD FAROOQI, Tepper School of Business,70495,CORPORATE FINANCE,W,Lect,14,17,82%,8.71,4.86,4.71,4.79,4.64,4.86,4.86,4.93,4.79,4.79

Semester,Year,Instructor,College,Course ID,Course Name,Section,Type,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Feedback to students,6: Importance of subject,7: Explains subject matter ,8: Show respect for students,9: Overall teaching,10: Overall course

