
Spring,2016,CARSON, J.  (co-taught), Dietrich College of Humanities and Social Sciences,76369,ART, CONFLICT & TECH,A,Lect,5,10,50%,11.60,4.20,4.00,4.20,3.60,4.20,4.00,4.40,4.00,4.40

Spring,2016,NOURBAKHSH, I.  (co-taught), Dietrich College of Humanities and Social Sciences,76369,ART, CONFLICT & TECH,A,Lect,5,10,50%,11.60,3.80,3.60,3.60,3.20,4.00,4.00,4.20,3.80,4.20

Spring,2016,KEATING-MILLER, J.  (co-taught), Dietrich College of Humanities and Social Sciences,76369,ART, CONFLICT & TECH,A,Lect,5,10,50%,11.60,4.80,4.80,4.80,4.60,4.80,4.80,4.80,4.80,4.40

Spring,2016,JAMES WYNN, Dietrich College of Humanities and Social Sciences,76373,ARGUMENT,A,Lect,10,16,63%,9.00,4.90,4.90,4.90,4.90,4.80,4.90,4.90,4.80,4.90

Spring,2016,RALPH VITUCCIO, Dietrich College of Humanities and Social Sciences,76374,MEDIATED NARRATIVE,A,Lect,15,18,83%,6.00,4.87,4.53,4.27,4.47,4.60,4.64,4.93,4.60,4.40

Spring,2016,LINDA FLOWER, Dietrich College of Humanities and Social Sciences,76378,LITERACY: ED THRY PR,A,Lect,6,10,60%,7.25,4.00,2.67,3.00,3.67,3.83,2.67,4.50,3.17,3.33

Spring,2016,MARY GLAVAN, Dietrich College of Humanities and Social Sciences,76389,RHETORICAL GRAMMAR,A,Lect,7,12,58%,6.71,4.57,4.57,4.71,4.57,4.43,4.43,4.71,4.57,4.00

Spring,2016,JOHN ODDO, Dietrich College of Humanities and Social Sciences,76390,STYLE,A,Lect,14,17,82%,7.54,4.79,5.00,5.00,4.50,4.86,5.00,4.93,4.86,4.86

Spring,2016,KRISTINA STRAUB, Dietrich College of Humanities and Social Sciences,76394,RESEARCH IN ENGLISH,A,Lect,4,8,50%,11.75,4.50,4.75,4.75,4.25,4.25,4.25,4.75,4.50,3.75

Spring,2016,MARK ROTH, Dietrich College of Humanities and Social Sciences,76395,SCIENCE WRITING,A,Lect,4,8,50%,6.50,4.25,3.75,3.50,4.25,3.75,3.25,4.25,3.50,3.25

Spring,2016,KRISTINA STRAUB, Dietrich College of Humanities and Social Sciences,76412,18TH CENTURY,A,Lect,3,5,60%,5.00,4.67,4.33,3.67,4.67,4.00,4.00,5.00,4.33,4.00

Spring,2016,MARIAN AGUIAR, Dietrich College of Humanities and Social Sciences,76423,GENDER STUDIES,A,Lect,5,8,63%,8.60,4.40,4.40,4.60,3.80,4.80,4.80,4.80,4.80,4.40

Spring,2016,JAMES WYNN, Dietrich College of Humanities and Social Sciences,76425,SCIENCE IN PBL SPHRE,A,Lect,6,7,86%,9.00,5.00,4.67,4.50,4.83,4.67,4.50,4.83,4.67,4.50

Spring,2016,KATHLEEN NEWMAN, Dietrich College of Humanities and Social Sciences,76435,20TH CENT AMERICAN,A,Lect,5,5,100%,6.80,5.00,4.40,4.40,4.80,4.80,4.80,5.00,5.00,4.60

Spring,2016,PEGGY KNAPP, Dietrich College of Humanities and Social Sciences,76441,MEDIEVAL LIT,A,Lect,3,3,100%,13.00,5.00,4.67,4.33,4.67,4.67,5.00,5.00,4.67,4.67

Spring,2016,JEFFREY WILLIAMS, Dietrich College of Humanities and Social Sciences,76452,LTRY & CLTL THEORY,A,Lect,1,4,25%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00

Spring,2016,JANE MCCAFFERTY, Dietrich College of Humanities and Social Sciences,76460,BEGIN FICTION WRKSHP,A,Lect,10,12,83%,7.10,5.00,4.50,4.60,4.80,4.90,4.90,5.00,4.80,4.90

